time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz
154.25600000000153,2.4850609046178267,3.921034809420304,0.0,-0.44259160268633746,0.21643713130506392,0.0,0.04733489610345143,-0.021678398567578916,0.0,-0.004741075262416905,0.002171314018341308,0.0
154.27200000000153,2.4779915373198738,3.9244922627306233,0.0,-0.4418354561220583,0.2160908318949717,0.0,0.04725916026744603,-0.02164371313076452,0.0,-0.0047334897503373274,0.0021678398008997957,0.0
154.28800000000152,2.4709342490095976,3.9279441841156464,0.0,-0.4410805193922618,0.21574508656393987,0.0,0.04718354561228377,-0.021609083189488842,0.0,-0.004725915947641213,0.0021643713297297973,0.0
154.3040000000015,2.463889020360618,3.9313905824264532,0.0,-0.4403267905612185,0.21539989442542762,0.0,0.047108051940206175,-0.021574508657015712,0.0,-0.004718354504849864,0.0021609082795706613,0.0
154.3200000000015,2.4568558320774767,3.9348314664999626,0.0,-0.43957426769633545,0.21505525459433739,0.0,0.047032679055189486,-0.021539989443139507,0.0,-0.004710805313543065,0.0021574508672628223,0.0
154.3360000000015,2.4498346648955884,3.9382668451589544,0.0,-0.4388229488680173,0.21471116618698716,0.0,0.04695742676988357,-0.02150552545938933,0.0,-0.0047032678316197285,0.002153998984386063,0.0
154.35200000000148,2.442825499581191,3.941696727212092,0.0,-0.43807283214983284,0.21436762832111045,0.0,0.04688229488652995,-0.021471116617294284,0.0,-0.004695742709601158,0.0021505526309403833,0.0
154.36800000000147,2.435828316931297,3.9451211214539446,0.0,-0.43732391561837614,0.21402464011577305,0.0,0.04680728321604377,-0.02143676283358764,0.0,-0.004688229405386268,0.0021471114816651315,0.0
154.38400000000146,2.4288430977736426,3.94854003666501,0.0,-0.43657619735340547,0.21368220069159505,0.0,0.04673239156066655,-0.02140246401112489,0.0,-0.004680728461076145,0.0021436764039220457,0.0
154.40000000000146,2.4218699263888324,3.9519534342465237,0.0,-0.43582321155063997,0.21333734884459998,0.0,0.04706161267284403,-0.021553240437191534,0.0,0.02057631951109251,-0.009423526629165346,0.0
154.41600000000145,2.414937944263303,3.9553479680033976,0.0,-0.4332488828455716,0.2121583598046206,0.0,0.16089554406677198,-0.07368681499871077,0.0,7.114620712120496,-3.258348410094952,0.0
154.43200000000144,2.4081552265064885,3.9586741417818314,0.0,-0.42391985980091973,0.20788586115211283,0.0,0.5830639402907428,-0.26703116578173647,0.0,26.385524763998177,-12.084021923939106,0.0
154.44800000000143,2.4016334939839323,3.9618807897475024,0.0,-0.40760828265976046,0.2004154978544337,0.0,1.0194735713224545,-0.4668977061049462,0.0,27.27560193948198,-12.491658770200607,0.0
154.46400000000142,2.3954844675611797,3.9649167460660877,0.0,-0.3843141514220383,0.1897472699115832,0.0,1.4558832023576356,-0.6667642464281559,0.0,27.275601939698813,-12.491658770200607,0.0
154.4800000000014,2.3898198681037757,3.9677308449032647,0.0,-0.3540374660877532,0.17588117732356134,0.0,1.8922928333928168,-0.8666307867513656,0.0,27.275601939698827,-12.491658770200607,0.0
154.4960000000014,2.3847514164772643,3.97027192042471,0.0,-0.31677822665696076,0.15881722009034038,0.0,2.3287024644245284,-1.06649732707631,0.0,27.275601939481973,-12.491658770309026,0.0
154.5120000000014,2.380381220260407,3.972493209481638,0.0,-0.2731372635535745,0.13883056605798472,0.0,2.7275601939616423,-1.2491658770222291,0.0,24.928608096069613,-11.416784371619942,0.0
154.52800000000138,2.376709279453204,3.974394712074048,0.0,-0.2294963004501882,0.11884391202562905,0.0,2.7275601939616423,-1.2491658770222291,0.0,0.0,0.0,0.0
154.54400000000138,2.3736238731901107,3.9760275940362635,0.0,-0.19283789144333707,0.1020551226384725,0.0,2.2911505629281956,-1.0492993366972847,0.0,-27.275601939590416,12.491658770309026,0.0
154.56000000000137,2.3710132806055824,3.977443021202607,0.0,-0.16316203653302108,0.08846419789645954,0.0,1.8547409318947494,-0.8494327963758097,0.0,-27.275601939590388,12.491658770092187,0.0
154.57600000000136,2.368765780834074,3.978692159407401,0.0,-0.140468735719268,0.0780711377996457,0.0,1.4183313008595682,-0.6495662560508653,0.0,-27.275601939698827,12.491658770309026,0.0
154.59200000000135,2.3667696530100413,3.9798261744849692,0.0,-0.12475798900205004,0.0708759423480032,0.0,0.9819216698261218,-0.44969971572765555,0.0,-27.275601939590395,12.491658770200607,0.0
154.60800000000134,2.365024503382864,3.9808452467649107,0.0,-0.1090718516985889,0.06369201749634179,0.0,0.9803835814663209,-0.4489953032288385,0.0,-0.09613052248755999,0.04402578117606443,0.0
